병원/약국명,병원/약국구분,소재지주소,경도,위도
초록약국,약국,서울특별시 도봉구 방학로 163 (방학동),127.0339703,37.66218897
초록약국,약국,서울특별시 중랑구 용마산로 426 (면목동),127.097102,37.58942743
초원약국,약국,서울특별시 은평구 은평로10길 4 (응암동),126.9228078,37.59997281
초원약국,약국,서울특별시 영등포구 영중로 31 (영등포동4가),126.9048864,37.51906588
초원약국,약국,"서울특별시 광진구 강변역로4길 10 (구의동, 강변역지너스타워)",127.0934053,37.53534945
초원약국,약국,"서울특별시 서대문구 이화여대8길 62 107, 108호 (북아현동, 두산아파트상가)",126.950733,37.5597247
초원옵티마약국,약국,서울특별시 동대문구 제기로 84 1층 (청량리동),127.0425224,37.58654249
초이스약국,약국,"서울특별시 서초구 강남대로 375 104호 (서초동, 서초현대타워아파트)",127.0278546,37.49635058
초지약국,약국,"서울특별시 구로구 구로동로 240 (구로동, 세일빌딩)",126.8826975,37.50000666
최국희약국,약국,서울특별시 마포구 독막로 63 1층 (상수동),126.9205287,37.54798901
최선약국,약국,서울특별시 동대문구 전농로 36 106호 (답십리동),127.0574068,37.56801237
충신약국,약국,서울특별시 종로구 율곡로 259 (충신동),127.0068135,37.57400176
충정로조은약국,약국,서울특별시 중구 중림로2길 6 1층 (중림동),126.9635554,37.55886095
치료의빛선약국,약국,서울특별시 광진구 아차산로 484 1층 (구의동),127.0956449,37.54075058
치료의빛예은약국,약국,서울특별시 광진구 동일로 74 1층 102호 (자양동),127.0626753,37.53927888
친절약국,약국,서울특별시 영등포구 영신로34길 10 (영등포동4가),126.9021114,37.51957014
친절한 명성약국,약국,서울특별시 중랑구 신내로16길 17 1층 104호 (신내동),127.0971795,37.61417413
친절한성심정문약국,약국,서울특별시 영등포구 시흥대로 681 삼성YJ그랜드빌딩 (대림동),126.9087314,37.49231608
친절한약국,약국,"서울특별시 강북구 도봉로 325 4층 (수유동, 수성타워)",127.0243478,37.63732326
친절한약국,약국,서울특별시 노원구 노해로75길 14-2 (상계동),127.0576023,37.65429864
친절한약국,약국,서울특별시 동작구 사당로 224 1층 (사당동),126.9725523,37.48370608
친절한약국,약국,서울특별시 송파구 올림픽로32길 13 (방이동),127.1092888,37.51492756
친절한오렌지약국,약국,서울특별시 강동구 양재대로130길 10 (명일동),127.143629,37.54571504
칠성약국,약국,서울특별시 구로구 부일로15길 4 (궁동),126.8344261,37.49351395
칠칠약국,약국,서울특별시 중랑구 동일로 778 (중화동),127.0802294,37.59982532
카카오약국 cacao pharmacy,약국,서울특별시 용산구 녹사평대로40길 63 1층 (이태원동),126.989315,37.5343841
카톨릭대학약국,약국,서울특별시 동대문구 왕산로 178 1층 (전농동),127.0431395,37.57915384
캐슬온누리약국,약국,"서울특별시 종로구 종로 347 207호 (숭인동, 롯데캐슬천지인상가)",127.0164256,37.57394473
캠브리지5층약국,약국,서울특별시 강남구 테헤란로 110 5층 일부호 (역삼동),127.0293823,37.49806592
케이온누리약국,약국,"서울특별시 중구 명동7길 20 1, 2층 (명동1가)",126.9844137,37.56463463
케이팜약국,약국,"서울특별시 강남구 도곡로 405 107호 (대치동, 삼환아르누보2)",127.0546684,37.4973685
코끼리약국,약국,서울특별시 구로구 천왕로 32 천왕에이스프라자 103호 (천왕동),126.8397846,37.48057923
코끼리약국,약국,서울특별시 동대문구 신이문로24길 4 1층 (이문동),127.0662999,37.60283169
코끼리약국,약국,"서울특별시 강남구 도산대로 110 지하101호 (논현동, KBL센터)",127.0210194,37.51627912
코끼리약국,약국,서울특별시 금천구 금하로 720 에벤에셀프라자 (시흥동),126.909483,37.4504438
코끼리약국,약국,서울특별시 강서구 등촌로 31 2층 (화곡동),126.863403,37.53285084
코끼리약국,약국,서울특별시 마포구 백범로 91 1층 (대흥동),126.9418006,37.548211
코끼리약국,약국,"서울특별시 양천구 등촌로 142 1층 103호, 104호 (목동)",126.8631385,37.54273268
코끼리약국,약국,"서울특별시 송파구 석촌호수로 78 (잠실동, 1층 30호)",127.0860505,37.5093265
코끼리약국,약국,서울특별시 용산구 보광로 30 2층 (보광동),127.0002882,37.52719426
코아약국,약국,서울특별시 동대문구 이문로 30 1층 (휘경동),127.0563112,37.59008442
코코약국,약국,서울특별시 강동구 아리수로93길 27 3층 (강일동),127.1738149,37.56562189
코코약국,약국,서울특별시 마포구 망원로 74-1 1층 (망원동),126.9051863,37.55727319
코코약국,약국,서울특별시 양천구 등촌로 32 목동태영프라자 106호 (목동),126.8641673,37.5328865
코코약국,약국,서울특별시 중구 을지로 56 1층 (을지로2가),126.9839774,37.56591371
코코약국,약국,서울특별시 강남구 논현로28길 48 (도곡동),127.0457076,37.48433
코코온누리약국,약국,서울특별시 강남구 강남대로 406 202호 (역삼동),127.0276233,37.49894106
콩약국,약국,"서울특별시 성북구 길음로 20 길음뉴타운,래미안길음3차아파트 상가 3층 315호 (길음동)",127.02304,37.60475365
크게열린약국,약국,서울특별시 송파구 강동대로 59-3 (풍납동),127.1141379,37.52736206
크로바약국,약국,서울특별시 동대문구 망우로 80 1층 (휘경동),127.0622653,37.58978902
크리닉약국,약국,서울특별시 강서구 강서로 261 연세내외과의원 2층 3호 (내발산동),126.835722,37.54903975
크리스마스약국,약국,서울특별시 송파구 올림픽로 119 잠실파인애플상가 2층 2A02호 (잠실동),127.0841859,37.5120837
큰길약국,약국,서울특별시 강남구 강남대로 370 지하1층 (역삼동),127.0292159,37.49585467
큰덕약국,약국,서울특별시 강서구 강서로47가길 16 1층 (내발산동),126.8354462,37.55198109
큰별약국,약국,서울특별시 광진구 뚝섬로59길 67 (자양동),127.083089,37.53484595
큰사랑약국,약국,서울특별시 동작구 상도로 346 (상도동),126.9520601,37.49761089
큰사랑약국,약국,서울특별시 은평구 응암로 166 (응암동),126.916424,37.58676265
큰사랑약국,약국,"서울특별시 구로구 구로동로26길 119 1층 (구로동, 정엽빌딩)",126.8916242,37.50568442
큰사랑약국,약국,서울특별시 송파구 동남로 211 (가락동),127.1312414,37.49634682
큰사랑약국,약국,"서울특별시 강동구 상암로 44 1층 (천호동, 유정빌딩)",127.1282994,37.54964609
큰사랑약국,약국,서울특별시 중랑구 용마산로117길 45 1층 (망우동),127.0979151,37.59987004
큰사랑약국,약국,서울특별시 성북구 동소문로 66 (동소문동3가),127.0129831,37.59140424
큰사랑온누리약국,약국,서울특별시 은평구 서오릉로 149 (구산동),126.9162123,37.6115935
큰솔약국,약국,서울특별시 은평구 연서로 12 청암빌딩 (역촌동),126.9164287,37.60012288
클로버약국,약국,서울특별시 서대문구 연희로 117 (연희동),126.9318323,37.56831413
클로버팜약국,약국,서울특별시 중랑구 사가정로49길 49 1층 (면목동),127.0867191,37.58321504
키즈약국,약국,서울특별시 강서구 강서로47가길 6 1층 108호 (내발산동),126.8354099,37.55248113
키즈플러스약국,약국,"서울특별시 송파구 올림픽로 240 (잠실동, 웰빌센타동 A-104호)",127.0999377,37.51070945
킴다나약국,약국,"서울특별시 강남구 선릉로 511 1층 일부호 (역삼동, 화신빌딩)",127.0483183,37.50511302
킴스약국,약국,"서울특별시 서초구 잠원로 69 1층 (잠원동, 킴스클럽)",127.0069708,37.51026001
킴스팜대보약국,약국,"서울특별시 동대문구 휘경로3길 4 1층 (이문동, 이문동빌딩)",127.0624842,37.59579613
타운약국,약국,서울특별시 은평구 통일로 855-8 연신내진원와이타운 102호 (갈현동),126.9202037,37.61912582
타워약국,약국,서울특별시 송파구 올림픽로 96 동신빌딩 105호 (잠실동),127.0812141,37.51146596
타워약국,약국,"서울특별시 중구 퇴계로 447 B동 318호 (황학동,황학아크로타워)",127.0217222,37.56604228
타워약국,약국,"서울특별시 구로구 디지털로 288 1층 104호 (구로동, 대륭포스트타워1차)",126.895503,37.48356908
타워약국,약국,"서울특별시 영등포구 63로 36 (여의도동,리버타워빌딩 103호)",126.9386104,37.51942027
타워약국,약국,서울특별시 강남구 도산대로 107 1층 (신사동),127.0201046,37.51677457
타워약국,약국,"서울특별시 중랑구 봉화산로 194 710호 (신내동, 신아타운)",127.0947074,37.60645358
타워온누리약국,약국,"서울특별시 강북구 도봉로 358 2층 201호 (번동, 코스타타워)",127.0274752,37.63913616
타임약국,약국,서울특별시 강남구 선릉로 431 에스케이허브오피스텔 1층 (역삼동),127.049107,37.50343609
타조약국,약국,"서울특별시 강남구 삼성로 707 1층 (청담동, 청담빌딩)",127.0495959,37.51926354
탑약국,약국,서울특별시 중랑구 망우로 171 (중화동),127.0717198,37.59312263
태극약국,약국,서울특별시 강동구 아리수로76길 43 (고덕동),127.1624903,37.56072059
태능삼호약국,약국,서울특별시 노원구 화랑로 425-47 1층 (공릉동),127.0745272,37.61817996
태능약국,약국,서울특별시 노원구 공릉로 99 서울동아의원 1층 (공릉동),127.0781834,37.61909443
태령약국,약국,서울특별시 영등포구 신길로 157 1층 (신길동),126.9108367,37.50636861
태령약국,약국,서울특별시 영등포구 신길로 157 (신길동),126.9108367,37.50636861
태릉다정약국,약국,서울특별시 노원구 동일로 1024 1층 (공릉동),127.0746435,37.62163369
태릉프라자약국,약국,서울특별시 중랑구 중랑역로 51 태능프라자약국 1층 (중화동),127.0769191,37.59837703
태린약국,약국,서울특별시 강동구 고덕로 133 5층 513호 (암사동),127.140347,37.55525268
태림약국,약국,서울특별시 관악구 장군봉2길 2 (봉천동),126.9401487,37.48238854
태승온누리약국,약국,서울특별시 강동구 천호대로 1012 1층 (성내동),127.1241454,37.53808658
태약국,약국,서울특별시 종로구 종로 199-1 (종로4가),126.999902,37.57113236
태양당약국,약국,서울특별시 관악구 국회단지길 10 1층 (봉천동),126.9395441,37.48666712
태양당약국,약국,서울특별시 도봉구 시루봉로15길 36 (방학동),127.0320955,37.66870828
태양약국,약국,서울특별시 강남구 압구정로 150 110호 (신사동),127.0253376,37.52536418
태양약국,약국,서울특별시 구로구 경인로 191 (오류동),126.8423255,37.49562229
태양약국,약국,서울특별시 강서구 등촌로13길 31 (화곡동),126.8614881,37.5354161
태양약국,약국,서울특별시 도봉구 도봉로 479 (쌍문동),127.0343497,37.6486434
태양약국,약국,서울특별시 강동구 양재대로 1637 1층 105호 (명일동),127.1438233,37.55171531
태양프라자약국,약국,서울특별시 노원구 덕릉로 773 상계이씨빌딩 1층 (상계동),127.0778248,37.66634465
태연약국,약국,서울특별시 관악구 난곡로 305 (신림동),126.9143678,37.48125071
태영약국,약국,"서울특별시 구로구 새말로 89 108,109호 (구로동)",126.8898316,37.50560507
태영프라자약국,약국,서울특별시 구로구 경인로59길 8 (신도림동),126.8834277,37.50639205
태정온누리약국,약국,"서울특별시 은평구 진관2로 15-46 108,109호 (진관동, 메트로프라자)",126.9190815,37.63865115
태창온누리약국,약국,서울특별시 관악구 쑥고개로 126-1 (봉천동),126.9504725,37.47872684
태평양리드팜약국,약국,"서울특별시 은평구 응암로 235 (응암동, 대성빌딩)",126.9176099,37.59301597
태평양약국,약국,서울특별시 강서구 등촌로 71 1층 (등촌동),126.8632052,37.53638756
태평양약국,약국,서울특별시 성북구 보국문로16길 31 (정릉동),127.0091164,37.61143408
태평양약국,약국,서울특별시 은평구 통일로 863 (갈현동),126.9199941,37.62002847
태평양약국,약국,서울특별시 송파구 석촌호수로 100 (잠실동),127.0879988,37.50790466
태평양약국,약국,서울특별시 마포구 홍익로 1 1층 (서교동),126.9240128,37.55284412
태평양약국,약국,"서울특별시 동작구 사당로 227 1층 (사당동, 태평약국)",126.9731988,37.48375736
태평양약국,약국,서울특별시 도봉구 노해로69길 25 (창동),127.0504524,37.65357866
태평양약국,약국,"서울특별시 서초구 중앙로 582 103호 (우면동, 서초타워)",127.015325,37.45714919
태평양약국,약국,서울특별시 구로구 경서로 6 (고척동),126.8569257,37.49802933
태평양약국,약국,서울특별시 광진구 자양로 48 1층 (자양동),127.0857526,37.53237425
태평양약국,약국,서울특별시 중랑구 망우로 413 삼영빌딩 (망우동),127.0981769,37.59963325
태평양약국,약국,서울특별시 관악구 남부순환로 1591 1층 (신림동),126.927372,37.48421565
태평양약국,약국,서울특별시 금천구 금하로25길 1 (시흥동),126.90883,37.4512642
태평양온누리약국,약국,서울특별시 양천구 신월로 314 (신정동),126.8558644,37.52124567
태화약국,약국,서울특별시 성동구 아차산로7길 2 (성수동2가),127.0542861,37.54537438
태화약국,약국,서울특별시 강동구 양재대로123길 9 (천호동),127.1414068,37.54332089
테라약국,약국,서울특별시 송파구 송파대로 167 문정역테라타워 A동 216호 (문정동),127.1209336,37.48466065
테마프라자약국,약국,"서울특별시 양천구 목동서로 389 101호 (신정동, 테마상가)",126.8612007,37.51578093
테헤란건강약국,약국,"서울특별시 강남구 선릉로86길 17 102호 (대치동, 선릉 MT 빌딩)",127.0510628,37.50356179
테헤란약국,약국,서울특별시 강남구 테헤란로 337 1층 (역삼동),127.0484553,37.50479122
테헤란한서약국,약국,서울특별시 강남구 테헤란로 206 1층 1호 (역삼동),127.0388668,37.50107664
텐즈힐약국,약국,"서울특별시 성동구 마장로 137 221동 2층 110호 (상왕십리동, 텐즈힐)",127.0252483,37.56968327
토마스약국,약국,서울특별시 금천구 시흥대로112길 6 (독산동),126.8990131,37.4677422
토성약국,약국,"서울특별시 강동구 풍성로 136 상가동 102호 (성내동, 성내동삼성아파트)",127.127007,37.53127581
토정약국,약국,"서울특별시 마포구 토정로32길 13 105호 (토정동, 삼성상가)",126.9410283,37.54010873
통일로약국,약국,서울특별시 중랑구 용마산로 435 통일로약국 1층 (면목동),127.0970243,37.59029921
트램온누리약국,약국,"서울특별시 송파구 위례광장로 136 E동 205호 (장지동, 위례아이파크)",127.1422131,37.47715662
트리스약국,약국,서울특별시 강남구 언주로147길 6 1층 (논현동),127.0336843,37.52008845
트리지움자연약국,약국,서울특별시 송파구 석촌호수로 61 트리지움 5층 514-2호 (잠실동),127.0862112,37.51070164
트리풀약국,약국,"서울특별시 송파구 송파대로 345 1A동 3011호 (가락동, 헬리오시티)",127.1077046,37.49925109
트리플약국,약국,"서울특별시 강남구 도산대로 108 1층 일부호 (논현동, 렉스타워)",127.02066,37.51619888
튼튼약국,약국,서울특별시 종로구 창경궁로34길 18-5 1층 (명륜2가),127.0008076,37.58412234
튼튼약국,약국,"서울특별시 강서구 마곡중앙1로 72 305호 (마곡동, 마곡엠밸리10단지)",126.8199368,37.55900103
튼튼약국,약국,"서울특별시 강남구 광평로 196 202호 (수서동, 제이스프라자)",127.0942712,37.48400424
튼튼약국,약국,서울특별시 중랑구 면목로 358 1층 (면목동),127.0885042,37.5838826
튼튼약국,약국,서울특별시 성동구 무학로 33 206호 (하왕십리동),127.0288919,37.56729695
튼튼약국,약국,"서울특별시 서대문구 수색로 100 3-7-1호 (북가좌동, DMC래미안e편한세상 단지내상가 1BL)",126.9076539,37.57414641
튼튼약국,약국,서울특별시 은평구 진흥로 133 1층 101호 (대조동),126.9247649,37.60814732
튼튼약국,약국,서울특별시 도봉구 방학로 169 1층 (방학동),127.0334093,37.66215854
튼튼약국,약국,서울특별시 관악구 신원로 16 (신림동),126.9279344,37.48074364
튼튼약국,약국,서울특별시 송파구 오금로 247 건양빌딩 1층 (방이동),127.1208748,37.506354
튼튼온누리약국,약국,서울특별시 강동구 올림픽로 732 1층 2호 (천호동),127.1265312,37.54653426
튼튼온누리약국,약국,"서울특별시 금천구 시흥대로 291 310동 279호 (독산동, 금천롯데캐슬골드파크3차)",126.8972353,37.46002545
튼튼온누리약국,약국,서울특별시 노원구 수락산로 232 미네르바빌딩 102호 (상계동),127.0529677,37.67106853
튼튼온누리약국,약국,서울특별시 광진구 아차산로 450-2 1층 (구의동),127.0924643,37.53875216
튼튼중앙약국,약국,서울특별시 강남구 개포로 615 석탑프라자 305-1호 (개포동),127.0755853,37.49265927
튼튼하나약국,약국,서울특별시 동대문구 답십리로 259 1층 (장안동),127.0690639,37.57278307
티파니약국,약국,서울특별시 서초구 고무래로 18 1층 (반포동),127.0104211,37.50300942
파낙스약국,약국,서울특별시 강남구 논현로 629 (논현동),127.0324136,37.50973477
파란문약국,약국,"서울특별시 종로구 송월길 155 1층 4112, 4113호 (교북동, 경희궁자이 4단지)",126.961544,37.5713907
파란약국,약국,서울특별시 동작구 남부순환로 2057 3층 (사당동),126.9773593,37.47693344
파란약국,약국,서울특별시 강동구 양재대로 1325 106호 (성내동),127.1345855,37.52481982
파란하늘약국,약국,"서울특별시 성북구 성북로4길 52 417동 501호 (돈암동, 한신한진아파트제상가)",127.0087724,37.5960197
파랑새약국,약국,서울특별시 동작구 상도로 81 지하1층 (대방동),126.9295605,37.49995382
파랑새약국,약국,"서울특별시 강남구 일원로 47 1층 (일원동, 대청빌딩)",127.0815772,37.48976023
파랑새약국,약국,서울특별시 종로구 대학로 121 1층 (명륜4가),127.0016802,37.58203608
파랑약국,약국,서울특별시 강서구 화곡로 339 오선빌딩 1층 (화곡동),126.8510374,37.55410936
파마트엘지약국,약국,"서울특별시 마포구 양화로 156 116호 (동교동, LG팰리스빌딩)",126.923447,37.55611325
파마트열린약국,약국,"서울특별시 도봉구 해등로 218 102호 (쌍문동, 보성상가)",127.032521,37.65815643
파스텔약국,약국,서울특별시 서초구 신반포로33길 27 파스텔프라자 103호 (잠원동),127.0100449,37.5103697
파운지약국,약국,서울특별시 관악구 참숯1길 4 1층 (봉천동),126.9421171,37.4791124
파크리오오렌지약국,약국,서울특별시 송파구 올림픽로37길 130 파크리오 A동 5층 516호 (신천동),127.1044213,37.52088178
파크약국,약국,서울특별시 서대문구 증가로 150 DMC2차아이파크상가 B205호 (남가좌동),126.9202391,37.58062078
판다약국,약국,서울특별시 중구 명동4길 23-3 1층 (명동2가),126.9840496,37.56273119
판도라숭례문약국,약국,서울특별시 중구 세종대로 13 1층 (남대문로5가),126.9731095,37.55832828
판도라조은약국,약국,"서울특별시 영등포구 영중로 60 1층 (영등포동5가, 유니온빌딩(판도라 내부))",126.905328,37.52144649
팜그린약국,약국,서울특별시 용산구 청파로 74 전자랜드 1층 A147호 (한강로3가),126.9595587,37.53278805
팜메이트난곡종합약국,약국,서울특별시 관악구 난곡로35길 2 (신림동),126.9185978,37.47296784
팜메이트대학당약국,약국,서울특별시 서초구 서초중앙로22길 40 (서초동),127.0161851,37.49321963
팜메이트수정약국,약국,서울특별시 강남구 선릉로 338 103호 (대치동),127.0514878,37.49989154
팜메이트하나로약국,약국,서울특별시 양천구 오목로 68 (신월동),126.8451713,37.52257945
팜빌편안약국,약국,서울특별시 양천구 목동중앙본로 40 1층 (목동),126.8690506,37.53966712
팜스약국,약국,서울특별시 강남구 논현로 509 1층 1호 (역삼동),127.0360918,37.50193558
팜스토리약국,약국,서울특별시 은평구 은평로 111 은평이마트 8층 (응암동),126.9201929,37.60036226
팜스토리약국,약국,서울특별시 양천구 목동서로 170 홈플러스목동점 지하2층 (목동),126.8733,37.5302448
팜약국,약국,서울특별시 영등포구  국제금융로2길 7 (여의도동),126.9268403,37.52465233
팜엑스약국,약국,"서울특별시 강남구 봉은사로 524 H112호 (삼성동, 코엑스몰)",127.0571141,37.51294416
팜케어건강약국,약국,서울특별시 성북구 돌곶이로 60 (석관동),127.0589799,37.60919959
팜코리아약국,약국,서울특별시 송파구 가락로 99 (석촌동),127.1069607,37.50115274
팜코리아약국,약국,서울특별시 중랑구 면목로 352 (면목동),127.0886254,37.58333554
팜코리아약국,약국,서울특별시 양천구 등촌로 26 1층 (목동),126.8640521,37.53230334
팜팜약국,약국,"서울특별시 동작구 여의대방로 250 104호 (대방동, 대림쇼핑)",126.924518,37.50874353
팜팜약국,약국,서울특별시 강남구 압구정로 144 선덕빌딩 1층 104호 (신사동),127.024584,37.52497024
팜프라자약국,약국,서울특별시 영등포구 여의나루로 50 한국교직원공제회관 B1층 3호 (여의도동),126.9256512,37.52180513
팜프라자약국,약국,서울특별시 관악구 신림로 150 (신림동),126.9337534,37.47253109
팜프라자약국,약국,서울특별시 동작구 남부순환로 2055 (사당동),126.9770946,37.47687593
팜프라자약국,약국,서울특별시 구로구 디지털로 300 지밸리비즈플라자 지하1층 16호 (구로동),126.8965383,37.4849264
팜플러스약국,약국,"서울특별시 송파구 송파대로28길 43 1층 101-2호 (가락동, 송파KCC웰츠타워 101-2호)",127.1221277,37.49572979
팜필리아약국,약국,"서울특별시 중랑구 동일로 932 202동 216,217호 (묵동)",127.0775574,37.61383962
팰리스약국,약국,"서울특별시 마포구 마포대로 143 220호 (공덕동, 마포공덕파크팰리스 II)",126.9530942,37.54745372
퍼스트약국,약국,"서울특별시 강남구 삼성로 155 304-1호 (대치동, 대치퍼스트상가)",127.0629522,37.49388188
퍼스트케어약국,약국,서울특별시 서초구 강남대로 381 두산베어스텔 304호 (서초동),127.0276941,37.49668578
펜타약국,약국,"서울특별시 강남구 테헤란로64길 9 지하1층 101호 (대치동, 선릉역대우아이빌)",127.0515862,37.50449669
펜타약국,약국,"서울특별시 서초구 서초대로78길 48 (서초동, 송림빌딩)",127.0286065,37.49349068
편안한약국,약국,서울특별시 강서구 강서로18길 14 1층 (화곡동),126.8466067,37.53357815
편안한약국,약국,서울특별시 중랑구 사가정로 398 JS빌딩 1층 (면목동),127.0888128,37.58028171
편안한약국,약국,서울특별시 성북구 동소문로20다길 2 1층 (동선동1가),127.0168683,37.59151827
편안한약국,약국,"서울특별시 강동구 천호대로 1089 복합시설동 지1층 B20호 (천호동, 강동역 신동아 파밀리에)",127.1331174,37.53660845
편한M약국,약국,"서울특별시 관악구 신림로 318 1층 101호 (신림동, 청암두산위브센티움)",126.9302525,37.4825745
편한약국,약국,"서울특별시 용산구 이촌로 303 107호 (이촌동, 현대아파트)",126.9822923,37.51936961
편한약국,약국,서울특별시 중랑구 봉화산로 190 신내2동 관상복합청사 102호 (신내동),127.0941604,37.60626576
평강상록수약국,약국,"서울특별시 노원구 동일로 1545 102호,103호 (상계동, 현대골드씨티)",127.0569742,37.66639103
평강약국,약국,"서울특별시 서초구 서초중앙로24길 55 306호 (서초동, 중앙서초플라자)",127.0193913,37.4961058
평생믿는한약국,약국,"서울특별시 동대문구 신이문로 9 (이문동,금호어울림아파트 상가)",127.0627222,37.60388658
평안약국,약국,"서울특별시 성동구 고산자로6길 40 117호 (행당동, 레몬프라자)",127.035482,37.55821943
평제약국,약국,서울특별시 동대문구 약령시로 51 (제기동),127.0357668,37.58301331
평화약국,약국,"서울특별시 송파구 양재대로 932 5층 7호 (가락동, 가락동도매시장 내 가락몰업무동)",127.1086491,37.49467422
평화약국,약국,서울특별시 중구 동호로 180 202호 대승빌딩 (신당동),127.0113113,37.55441614
평화약국,약국,서울특별시 동작구 남부순환로 2059 1층 (사당동),126.9774987,37.47691495
평화약국,약국,서울특별시 중구 남대문시장길 21 1층 (남대문로4가),126.9771105,37.56024449
평화약국,약국,서울특별시 중랑구 면목로 418 (면목동),127.0876294,37.58924374
평화약국,약국,서울특별시 서대문구 증가로 226 (북가좌동),126.914365,37.58176136
평화약국,약국,서울특별시 마포구 양화로 64 서교제일빌딩 2층 202호 (서교동),126.9158013,37.55030588
평화약국,약국,서울특별시 관악구 남부순환로 1784 1층 (봉천동),126.9482971,37.48136327
포도나무약국,약국,서울특별시 영등포구 선유로 70 우리벤처타운2 2동 2층 209-1호 (문래동3가),126.890146,37.52016244
포도나무약국,약국,"서울특별시 송파구 송파대로32길 15 209호 (가락동, 가락금호아파트)",127.1168819,37.49590903
포도약국,약국,서울특별시 마포구 마포대로 44 진도빌딩 1층 (도화동),126.9470986,37.53997272
포도원온누리약국,약국,서울특별시 광진구 능동로 265 (군자동),127.077311,37.55373463
포인트약국,약국,"서울특별시 강남구 도산대로 118 1층 일부호 (논현동, 논현빌딩)",127.0218095,37.51660347
푸르지오약국,약국,"서울특별시 관악구 청림6길 3 202호 (봉천동, 관악푸르지오아파트상가)",126.9599384,37.48756324
푸르지오약국,약국,서울특별시 동대문구 왕산로 86 푸르지오시티오피스텔동 1층 101호 (용두동),127.0324763,37.57774997
푸르지오진흥약국,약국,서울특별시 강동구 명일로 176 1층 (둔촌동),127.1453016,37.53449819
푸른대우약국,약국,서울특별시 도봉구 덕릉로63가길 61 상가동 203호 (창동),127.037331,37.64260598
푸른바다약국,약국,"서울특별시 노원구 화랑로 337 106호, 107호 (월계동, 인현빌딩)",127.0651698,37.6152402
푸른소나무약국,약국,"서울특별시 종로구 삼봉로 81 207호 (수송동, 두산위브파빌리온)",126.9817921,37.57253138
푸른솔약국,약국,서울특별시 은평구 통일로87길 12 (갈현동),126.9184337,37.62351563
푸른솔약국,약국,"서울특별시 중랑구 봉우재로 66 103,104호 (면목동)",127.0804427,37.59121823
푸른솔약국,약국,"서울특별시 서초구 서초대로 317 1층 (서초동, 건원빌딩)",127.0163025,37.49474683
푸른솔약국,약국,서울특별시 노원구 공릉로58가길 14 1층 (하계동),127.0728167,37.63627271
푸른약국,약국,"서울특별시 구로구 남부순환로 775 상가106동 103호 (개봉동, 개봉푸르지오)",126.8471657,37.50157435
푸른약국,약국,서울특별시 중구 명동8길 47 (충무로2가),126.985057,37.56164838
푸른약국,약국,서울특별시 은평구 서오릉로 203 (구산동),126.9108782,37.6137978
푸른약국,약국,서울특별시 도봉구 도봉로180나길 34 1층 (도봉동),127.0495664,37.68376771
푸른약국,약국,서울특별시 동작구 상도로 93 (상도동),126.9308369,37.50012565
푸른약국,약국,"서울특별시 서초구 서초대로 3-4 1층 101-3호 (방배동, 방배디오슈페리움)",126.9830831,37.4860308
푸른약국,약국,서울특별시 강동구 구천면로 305 1층 (천호동),127.1343443,37.54698686
푸른약국,약국,서울특별시 송파구 백제고분로 279 1층 (석촌동),127.0976715,37.50273039
푸른약국,약국,서울특별시 서대문구 거북골로 67 (남가좌동),126.9211619,37.57744699
푸른약국,약국,서울특별시 관악구 난곡로 351 (신림동),126.9136583,37.48537658
푸른약국,약국,서울특별시 강서구 공항대로41길 65 (등촌동),126.84612,37.56079272
푸른약국,약국,"서울특별시 성동구 아차산로 41 (성수동1가,삼성빌딩 지하1층)",127.0489751,37.54696429
푸른약국,약국,서울특별시 강북구 삼양로 309 (수유동),127.0175557,37.63098848
푸른약국,약국,서울특별시 마포구 마포대로 190 1층 (공덕동),126.9557902,37.55091609
푸른약국,약국,"서울특별시 양천구 목동서로 340 104,105호 (신정동, 목동신시가지아파트9단지 에이상가)",126.8631942,37.5181307
푸른약국,약국,서울특별시 중랑구 봉우재로 40 (면목동),127.0777183,37.59038378
푸른약국,약국,서울특별시 용산구 후암로 41 1층 (후암동),126.9773116,37.54958802
푸른약국,약국,"서울특별시 노원구 한글비석로 264 312호 (중계동, 그랜드프라자)",127.0773144,37.65112043
푸른온누리약국,약국,"서울특별시 서초구 바우뫼로35길 28 1층 (양재동, 고원빌딩)",127.0388241,37.47974244
푸른온누리약국,약국,서울특별시 강서구 방화대로34길 92 불해빌딩 1층 (방화동),126.8214504,37.57085785
푸른온누리약국,약국,서울특별시 서대문구 문화촌길 6 승희빌딩 1층 (홍제동),126.9477303,37.59270674
푸른온누리약국,약국,서울특별시 종로구 새문안로 19 (평동),126.9679072,37.56744461
푸른온누리약국,약국,"서울특별시 광진구 천호대로 527 (중곡동, 거산빌딩)",127.0773158,37.55839914
푸름약국,약국,서울특별시 서대문구 연희로 122 (연희동),126.9324236,37.56845669
풍납라파약국,약국,서울특별시 송파구 바람드리길 33 (풍납동),127.1195602,37.53770018
풍전약국,약국,서울특별시 용산구 원효로25길 31 (원효로4가),126.9525699,37.5328505
프라임엠약국,약국,"서울특별시 강남구 삼성로 352 1층 (대치동, 창진빌딩)",127.0590726,37.50304448
프라임온누리약국,약국,"서울특별시 성북구 월계로40길 7 1층 109호,110호 (장위동, 센트럴타운상가)",127.0483967,37.62294676
프라자미약국,약국,서울특별시 중랑구 면목로 311 삼원빌딩 (면목동),127.0878139,37.57991994
