정류장명,위도,경도
한성교회.금옥여고.백암고,126.843065,37.51078477
우신웨스트빌.목동보건지소,126.8690376,37.53946323
대림.수정아파트,126.842443,37.51233834
벽산.대주아파트,126.8415303,37.51438982
성원.극동아파트,126.8716473,37.53800362
우리동네빵집,126.8410313,37.51552994
신목중학교,126.8719024,37.53707847
솔밭유치원,126.8405868,37.51653858
농협.영도초등학교,126.8705499,37.53591818
한신아파트,126.8801724,37.54068595
학마을2단지아파트,126.8442805,37.5088382
한신청구아파트,126.8815755,37.53969003
학마을2단지아파트,126.8440225,37.50889102
신정네거리.신정119안전센터,126.8508649,37.52194868
신정1동주민센터,126.8547129,37.51836539
목동10단지,126.8566247,37.51893713
오목교역.대학학원,126.8741567,37.52481065
목동프라자,126.8593706,37.51939999
신서초교,126.8621672,37.52063509
서울남부지법,126.8629843,37.52168132
목동역.5호선5번출구,126.865337,37.52574437
목동YMCA,126.8828509,37.53887581
하이스트학원.종로학원,126.8694342,37.52488212
한신청구아파트정문,126.8816171,37.53981803
목동8단지천주교,126.8688815,37.52259812
한신아파트,126.8803566,37.54075495
목동3.4단지사잇길,126.8716438,37.53279798
목동8단지.한전.출입국관리사무소,126.8683313,37.52024564
우성아파트.월촌초등학교,126.8757095,37.54084191
목동3단지후문,126.8699113,37.53419278
양천구청.보건소.경찰서,126.8661708,37.51814906
용왕산입구,126.8731058,37.53808809
성원.극동아파트,126.8717854,37.53800737
목동9단지B상가,126.860685,37.51826527
현대아파트.월드메르디앙아파트,126.869913,37.5390524
목동프라자,126.8592177,37.51950794
우신웨스트빌.목동보건지소,126.8688076,37.54023882
목동문화체육센터.건영아파트,126.8691975,37.54185041
신정1동주민센터,126.8543801,37.51840905
팔복부동산.목동교회,126.8704988,37.54384867
목2동주민센터,126.8713325,37.54669524
신정네거리해누리분수광장,126.851366,37.52197274
양동중학교,126.8687519,37.54752231
수명산입구,126.8288757,37.54341363
거산아파트,126.8319712,37.54019666
신곡시장,126.8425811,37.51874534
솔밭유치원,126.8404714,37.51655194
우리동네빵집,126.8409238,37.51551538
벽산.대주아파트,126.8413478,37.51456079
대림.수정아파트,126.8423503,37.51229857
한성교회.백암고,126.842932,37.51110809
금옥여고.대우미래사랑아파트,126.8436827,37.50966462
신정현대아파트.서부트럭터미널,126.8419784,37.50895138
동일하이빌아파트,126.8406524,37.51014356
현대아파트.월드메르디앙아파트,126.8703584,37.53871227
롯데캐슬아파트.목3동시장,126.8670352,37.54807006
신정이펜하우스1단지,126.828097,37.514898
서남병원,126.8328143,37.51177543
신은초등학교,126.8336406,37.51305796
신은초등학교,126.8333971,37.51319008
서남병원,126.8325259,37.511757
이펜하우스3.4단지,126.829955,37.51211467
양천어르신요양센터,126.8291986,37.51346703
신정이펜하우스1단지.새금성교회,126.8286485,37.5143985
목동역,126.8642855,37.52536741
목동역,126.8647257,37.52533548
갈산초등학교,126.8700048,37.51293597
갈산초등학교,126.8703835,37.51304632
화곡입구,126.8272224,37.53699272
화곡입구,126.827728,37.53709889
서서울호수공원,126.8324109,37.52930573
서서울호수공원,126.8328348,37.52949376
국립과학수사연구소,126.8363142,37.52268453
국립과학수사연구소,126.8364745,37.52336328
서부트럭터미널,126.8430159,37.50829316
서부트럭터미널,126.8437883,37.50782651
대일고등학교,126.8638776,37.53940874
목동사거리,126.8640725,37.53048991
양천공영차고지,126.8376652,37.50848597
오목교역,126.8754391,37.5238217
목동5단지,126.8814482,37.5358165
신정교입구,126.872957,37.51907387
양천우체국.목동운동장북문,126.8774817,37.53254917
목동운동장남문.야구장.아이스링크,126.8764552,37.5278714
오목교역,126.8756678,37.52372012
신정교입구,126.8732204,37.51917328
신도림4차e편한세상,126.8877444,37.51219814
목동1단지,126.8814812,37.53777691
신목동역,126.8833671,37.54346513
신목동역,126.8834646,37.54375135
목동2단지,126.8768073,37.53597173
목동3단지,126.8759601,37.5351112
목동4단지상가.목동종합운동장,126.8750185,37.53178696
목동현대백화점,126.8741805,37.52816907
강서교육청,126.830482,37.54119204
파리공원,126.8781191,37.53439437
거산아파트,126.8321045,37.54028966
우리은행앞,126.8277442,37.53593379
염창역.서울도시가스,126.8758814,37.5470975
염창역.서울도시가스,126.8750579,37.54685513
등촌역.강서보건소,126.8686519,37.5490054
등촌역.강서보건소,126.8675998,37.54941062
등촌중학교 백석초등학교,126.8615537,37.5526278
등촌중학교 백석초등학교,126.8605244,37.55286538
강서구청사거리.서울디지털대학교,126.8557819,37.55475649
강서구청사거리.서울디지털대학교,126.8540843,37.55523558
KBS스포츠월드,126.8504631,37.55660072
KBS스포츠월드,126.8492332,37.55691183
한국가스기술공사,126.8454938,37.55785315
한국가스기술공사,126.843257,37.557872
발산역,126.8391584,37.55849077
송정역,126.8095961,37.56137084
송정역,126.8110722,37.56134979
공항중학교.공항초등학교,126.8158008,37.56072469
발산역,126.8376109,37.55857335
마곡역,126.827513,37.559695
마곡역,126.8260392,37.55969405
공항초등학교.공항중학교,126.817152,37.560738
마곡동로사거리,126.8318716,37.55934842
마곡동로사거리,126.8317133,37.55928251
화원중학교,126.8409158,37.53779409
서울식물원.식물문화센터,126.8349619,37.56838835
백석초등학교.한국임업진흥원,126.8616543,37.55270361
등촌중학교.한국임업진흥원,126.8601041,37.55295219
KC대학교.화진코스메틱,126.8559084,37.55489541
하이웨이주유소.KC대학교,126.8558776,37.55444212
서울식물원.숲문화학교,126.8340419,37.56632398
LG사이언스파크,126.833248,37.56178261
등촌주공5단지아파트,126.8439052,37.55816464
발산역4번출구,126.8392815,37.558627
발산역5번출구,126.8394839,37.55821097
공항중학교,126.814653,37.56112
송정역,126.8103222,37.56118639
송정역,126.8090169,37.56167898
공항시장,126.8089272,37.56225193
공항시장,126.8090745,37.56261351
공항동국민은행,126.8109494,37.56382489
공항시장역.공항성산교회,126.811384,37.5647465
방화주유소,126.812578,37.566218
방화2동청성아파트앞,126.811615,37.56697617
방신전통시장,126.8128857,37.56992926
방화2동우촌연립,126.8114749,37.57002343
국민은행방화동지점,126.8115903,37.57271878
국민은행방화동지점,126.8113414,37.57265711
한서고등학교.보람아파트,126.811733,37.57483
한서고등학교.보람아파트,126.8114186,37.57481624
방화역,126.812627,37.576742
방화역,126.8123587,37.57691187
방화3동주민센터.국립국어원,126.813513,37.57913
방화도시7단지.국립국어원,126.813233,37.57905966
가양3동도시개발8단지아파트.가양역,126.8558158,37.56181749
가양역.마포중고등학교,126.8542039,37.55892751
가양역.마포중고등학교,126.8541936,37.55955916
경복비즈니스고등학교,126.8534483,37.55752808
경복비즈니스고등학교,126.853122,37.55766284
강서구청.한국건강관리협회,126.8505842,37.55262795
강서구청.한국건강관리협회,126.8501699,37.55266887
우장초등학교,126.8481814,37.55035323
우장초등학교,126.8477783,37.54936691
한국폴리텍1.서울강서대학교,126.8452748,37.54608728
한국폴리텍1.서울강서대학교,126.8447321,37.54584327
화곡본동시장,126.8426282,37.54317865
화곡본동시장,126.8432514,37.54334348
화곡역,126.8388542,37.54103075
화곡역,126.8371073,37.54087787
화곡푸르지오,126.8354477,37.54011144
화곡푸르지오,126.834479,37.54015064
외발산신광명마을,126.8215259,37.54606458
외발산신광명마을,126.821132,37.545958
강서면허시험장.메이필드호텔,126.819496,37.5496839
강서면허시험장.메이필드호텔,126.8203783,37.54752982
강서농수산물도매시장,126.81998,37.55187
영인운수.차고지,126.81727,37.54525977
대한항공.메이필드호텔,126.8168623,37.54951082
공항동송정중학교,126.815117,37.552778
공항동송정중학교,126.815368,37.55313
공항동천주교회,126.811917,37.555638
공항동천주교회,126.811943,37.555152
공항동지하도입구,126.808185,37.559087
영인운수.차고지,126.8175972,37.54528529
방화중학교,126.8059168,37.5646214
공항고등학교,126.8056215,37.56719893
방화동도시개발11단지,126.804202,37.570852
개화2치안센터,126.8026,37.575195
개화2치안센터,126.802225,37.575128
개화검문소,126.800345,37.578455
개화검문소,126.7997884,37.57849426
상사마을,126.7985641,37.58249255
상사마을,126.798335,37.58182
영일고등학교.강서도서관,126.8633554,37.54898858
아이파크아파트.백석중학교.실로암안과,126.8621413,37.5451449
등촌2동주민센터.등촌동대림아파트,126.8629699,37.54194247
대일고교.임광아파트.배광교회,126.8635679,37.53979135
용문사.시립화곡청소년센터,126.8633458,37.53709721
목동사거리,126.8635117,37.53276273
목동사거리,126.8636088,37.53163377
화곡동남부시장,126.8588539,37.53183633
성석교회,126.8575906,37.53151222
서울신정초등학교,126.853087,37.53111563
서울신정초등학교,126.8524357,37.5308544
화곡8동주민센터,126.8498334,37.53080517
화곡8동주민센터.까치산시장,126.8488201,37.53058851
KT강서지사,126.8475167,37.52997229
KT강서지사,126.8478811,37.52995383
화곡동유림아파트,126.844302,37.530479
화곡동유림아파트,126.8442552,37.53030144
황외과앞,126.8378394,37.53096322
까치산역2번출구,126.8468456,37.53177067
까치산역4번출구,126.8461928,37.53223863
화곡동백구사,126.8427421,37.53258371
화곡동백구사,126.8407082,37.53233409
화곡대림아파트,126.838757,37.53309827
화곡동대림아파트.화곡중앙시장,126.8383895,37.53404392
가로공원.나누리병원,126.837192,37.5367735
가로공원.나누리병원,126.8368737,37.53743987
가로공원.나누리병원,126.8364507,37.53682654
가로공원.나누리병원,126.8362927,37.53717865
화원중학교,126.840433,37.537977
신월초등학교,126.8389691,37.5386349
신월초등학교,126.8394912,37.53896541
화곡역.현대주유소,126.8409451,37.54064792
화곡역,126.8411221,37.54095273
화곡역1번출구,126.8396792,37.54259798
화곡역,126.8388886,37.54292941
대원시장,126.8382264,37.54406298
대원시장,126.8373132,37.54452489
화곡중고등학교,126.8361316,37.54717968
화곡중고등학교,126.8364541,37.54719004
우장산역,126.8365028,37.549241
우장산역,126.8361293,37.54980277
명덕고등학교.웰튼병원,126.8367015,37.55312049
명덕고등학교.웰튼병원,126.8363717,37.55329124
발산역.우장산힐스테이트,126.8376255,37.5560386
발산역.우장산힐스테이트,126.8374836,37.55676559
발산역2번출구,126.838558,37.56009
발산역3번출구,126.8389703,37.56017015
서울호서전문학교.등촌주공3단지아파트,126.839465,37.562868
서울호서전문학교.등촌주공3단지아파트,126.839755,37.562662
KT가양지사,126.840439,37.564818
KT가양지사,126.8400989,37.5648862
양천향교역.휴먼빌아파트,126.8415698,37.56897914
양천향교입구,126.8414495,37.57020806
가양한강타운아파트,126.8432785,37.57039253
가양한강타운아파트,126.8438103,37.57050587
가양2단지성지아파트.동양고등학교,126.8464071,37.56952799
가양2단지성지아파트.동양고등학교,126.8476423,37.56948093
한보구암마을아파트,126.8487305,37.56877857
가양동천주교영등포공업고등학교,126.8496503,37.56848329
공진중학교 우체국앞 허준박물관,126.8511694,37.56681099
탑산초등학교 허준박물관,126.8517606,37.56669819
가양도시개발4단지아파트,126.8531103,37.56533563
대림경동아파트,126.8532162,37.56558806
가양도시개발5단지아파트,126.85513,37.564242
가양2동강변아파트,126.8556381,37.56417994
가양3동도시개발6단지아파트,126.8579044,37.56294639
가양초등학교,126.85982,37.561717
강서구청별관,126.859407,37.56096582
가양3동주민센터,126.860753,37.56141252
가양3동도시개발9단지아파트,126.863307,37.559812
가양도시개발9단지.세현고등학교,126.8638406,37.55971846
염창동아3차아파트.나이아가라호텔,126.8776266,37.54912227
염창동리버파크호텔,126.8776893,37.54881687
염창동새마을금고,126.873324,37.55023509
염창동새마을금고,126.8727945,37.55015703
염창동한마음.관음삼성아파트,126.8697189,37.55304709
염창동관음삼성아파트,126.8693581,37.55292955
태영.삼성한사랑아파트,126.8654574,37.55506527
금호.한솔아파트,126.865485,37.55544736
블루나인비지니스센터.이마트,126.8637439,37.55624283
블루나인비지니스센터.이마트,126.8639189,37.55650706
이마트.강서소방서,126.8617662,37.55766336
강서소방서.이마트.증미역,126.8617195,37.55723078
가양역.현대프린스텔,126.8563498,37.56021961
가양역.현대아파트,126.856602,37.560458
가양역.우성아파트,126.8539737,37.56145209
가양역.우성아파트,126.8533962,37.56216594
SBS공개홀,126.8508002,37.5634891
SBS공개홀,126.849849,37.5636591
가양4.5단지상가앞,126.8526273,37.56408453
공진중학교,126.8501204,37.56605635
등촌동대림아파트,126.848394,37.56440514
강서한강자이아파트,126.847871,37.56501451
가양동CJ주식회사,126.8449188,37.56660831
가양동CJ주식회사,126.8437511,37.56690232
양천초등학교.겸재정선미술관,126.8403425,37.56906849
양천초등학교.겸재정선미술관,126.840036,37.56889597
겸재정선미술관,126.838163,37.56990948
겸재정선미술관,126.8375147,37.57058838
마곡실내배드민턴장,126.8300505,37.57253904
마곡실내배드민턴장,126.8319559,37.57267477
서남물재생센터,126.8279239,37.57294916
서남물재생센터,126.8272996,37.57268694
서남환경공원,126.82332,37.57326315
서남환경공원,126.822627,37.57308
방화동도시개발2단지아파트,126.818567,37.573207
방화동도시개발2단지아파트,126.818945,37.57346468
방화동동부센트레빌아파트,126.8138644,37.57332251
방화동동부센트레빌아파트,126.814217,37.573528
방화사거리,126.8104924,37.57308557
방화사거리,126.809892,37.573287
개화산역,126.8060834,37.57242872
개화산역,126.806102,37.572722
등촌3동천주교회,126.8456832,37.55989166
등촌3동천주교회,126.8460351,37.5599579
등촌3동5단지아파트.등촌고등학교,126.84519,37.561745
등촌3동5단지아파트.등촌고등학교,126.8455808,37.56177301
등촌3동주공4단지아파트,126.8430372,37.56240403
등촌동부영아파트,126.8431058,37.56260957
등촌3동주공10단지아파트,126.8474153,37.56196643
등촌3동대림아파트,126.8472923,37.5623231
마곡13단지힐스테이트아파트,126.8178706,37.55674444
다솔마을.강서농수산물도매시장,126.8198769,37.55481797
강서공업고등학교,126.8165204,37.57561724
방화동도시개발1.2단지아파트,126.8169914,37.57513138
서울항공비즈니스고등학교,126.8168323,37.56951691
서울항공비즈니스고등학교,126.8163793,37.56896517
공항중학교,126.816305,37.563222
공항중학교,126.81676,37.562458
양천향교역,126.8407117,37.56685861
방신전통시장,126.8126738,37.56998479
방화주유소,126.8125292,37.56669108
제과점앞,126.8098045,37.56043494
공항동천주교회,126.811612,37.557387
강서한방병원,126.8390315,37.53012593
강서한방병원,126.8393407,37.52999299
강서한강자이아파트,126.8500719,37.56636461
강서구청별관,126.859807,37.561162
우장산동주민센터,126.8416542,37.5478333
문성유치원,126.8443895,37.54678446
제일성심병원,126.8459178,37.54712167
가양7단지상가,126.861713,37.560708
등촌주공9단지,126.850602,37.561643
강서구민올림픽체육센터,126.850182,37.559912
등촌주공6단지,126.848477,37.560553
등현초등학교,126.846958,37.561208
가양7단지상가앞,126.8619155,37.56077051
우장산휴먼빌아파트,126.8434782,37.54743835
우장산동주민센터,126.8415089,37.54802414
양서1단지우장산아이파크이편한세상,126.8369118,37.54801338
제일성심병원,126.8451717,37.54667195
강서힐스테이트아파트,126.8369631,37.54785305
등촌주공6단지앞,126.848447,37.560355
강서구민올림픽체육센터,126.850322,37.559795
등촌9단지SBS공개홀,126.850932,37.561875
가양4.5단지상가앞,126.852823,37.563943
삼정그린코아아파트,126.8117012,37.57159607
강서농협,126.812847,37.567943
강서농협,126.812767,37.568388
공항고등학교,126.805304,37.568165
공항동주민센터,126.810557,37.55883
천주교성당,126.8123522,37.55602997
마곡나루역4번출구,126.8278115,37.56505228
마곡나루역5번출구,126.8274943,37.5650504
마곡역교차로,126.8284359,37.55936753
이대서울병원,126.8345592,37.55874457
김포공항국내선,126.8041242,37.55883343
김포공항국내선,126.8047524,37.55838032
김포공항국제선,126.801112,37.56531
김포공항국제선,126.8010313,37.56499803
발산역7번출구,126.8378252,37.55788431
신방화역5번출구,126.8175575,37.56739634
마곡엠밸리6.7단지.마곡중학교,126.8212536,37.56708556
마곡나루역,126.8259403,37.56678006
마곡역,126.8268823,37.561222
마곡역,126.827173,37.561329
마곡나루역1번출구,126.8265563,37.56695587
마곡동로사거리,126.8314961,37.55946749
마곡엠밸리11.12단지,126.8214569,37.5601214
마곡13단지힐스테이트후문,126.8185665,37.55655486
공진초등학교,126.8216429,37.55843228
송정역,126.8122235,37.56132008
외발산동기점,126.8213322,37.54520915
한국공항공사,126.798872,37.562433
한국공항공사,126.798863,37.56242
개화동상사마을종점,126.80181,37.588697
마곡수명산파크7단지,126.8232308,37.54921918
마곡수명산파크5단지6단지,126.8254494,37.55147161
마곡수명산파크2단지,126.8264227,37.55490711
마곡수명산파크2단지,126.826058,37.554787
마곡수명산파크3단지4단지,126.8252226,37.55168483
마곡수명산파크7단지,126.822762,37.549322
마곡역,126.825491,37.559571
마곡역,126.8243288,37.56021843
화곡2동주민센터,126.8552227,37.53137688
화곡2동주민센터,126.8547626,37.53116636
마곡엠밸리14단지아파트,126.826412,37.557467
마곡엠밸리15단지아파트,126.8267496,37.55743876
발산역9번출구,126.836689,37.55885232
공항동주민센터,126.810619,37.558964
신방화사거리,126.816922,37.572868
신방화사거리,126.816446,37.57286309
방화2동우촌연립,126.8117127,37.5701349
개화역광역환승센터,126.797811,37.57845
개화역광역환승센터,126.797978,37.57822
방화2동청성아파트,126.8118934,37.56656391
강서연세병원,126.8755585,37.54931475
롯데몰.김포공항,126.802865,37.562422
송정중학교후문,126.8162042,37.5545213
염창동주민센터,126.871042,37.55378212
대통마트,126.8560563,37.53505528
강원슈퍼,126.856939,37.53559701
방글방글슈퍼,126.8582738,37.53645556
경북하이마트,126.8591687,37.53713606
한광고,126.8584806,37.53779304
신정여상,126.8575412,37.53728369
명지해드는터아파트,126.8563782,37.53654698
대성마트,126.8558383,37.53644537
미주아파트,126.8549372,37.53741388
방송인아파트,126.8540903,37.53708664
곰달래약국,126.858041,37.53151997
원비디오,126.8581895,37.53076413
곰달래아파트,126.8565275,37.52951501
삼성아파트,126.8541282,37.52921921
은창아파트,126.8518828,37.52893527
화곡전화국,126.8478042,37.52939505
까치산역,126.8459873,37.53257267
까치시장,126.846278,37.53374267
까치약국,126.8466849,37.53613111
개나리슈퍼,126.8479875,37.53660497
빨래세탁소,126.8491907,37.53703273
공작세탁소,126.8545226,37.53647623
대성정육점,126.8551212,37.53590026
대통마트,126.8559979,37.53484255
국민약국,126.857847,37.53175403
대성정육점,126.8549832,37.53582981
약수터,126.8516393,37.53877765
신광명마을,126.8240687,37.54710826
수명중고등학교,126.8240952,37.54930247
마곡.수명산파크4단지,126.8244871,37.55061504
방화중학교,126.8065584,37.56426742
한마음아파트,126.8680232,37.55510781
우성아파트앞,126.8708997,37.55551558
우성아파트,126.8709494,37.55556159
봉제산정상,126.8517273,37.53664757
생태공원,126.8184522,37.58340384
NC백화점앞,126.8400698,37.55942198
염창역1번출구.강서평생학습관,126.8737556,37.54729799
명지해드는터아파트,126.8563185,37.53669741
하이웨이주유소,126.8541662,37.55445714
서광아파트,126.8194426,37.57883323
마곡엠밸리7단지앞,126.8243936,37.5655291
대림아파트,126.8751414,37.54833031
하나마트,126.8531016,37.55249234
정곡초교,126.8186173,37.57600074
등명중학교,126.8429615,37.55909511
동아3차아파트,126.8760291,37.54946212
미주아파트,126.8551022,37.53750509
백연공원,126.8520878,37.55062851
방화4단지,126.8134051,37.57681441
등촌3동성당사거리,126.8458654,37.55882591
새마을금고,126.8732765,37.55023775
방송인아파트,126.8540245,37.53715955
KC대학교,126.8512243,37.54947853
방화3동주민센터,126.8135875,37.57859255
등촌6단지,126.8476783,37.55956986
관음삼성.보람더하임아파트,126.8703833,37.55242246
공작세탁소,126.8544107,37.53642473
골목시장,126.8502357,37.54861944
등촌9단지,126.8487623,37.56140678
염창중학교,126.870934,37.55335209
대통마트,126.8558936,37.53496227
티브로드강서방송,126.8492844,37.54780995
정곡초교,126.8192213,37.57575747
강서세무서.공항초교,126.8205428,37.56226065
남부시장,126.8576985,37.53251978
태원빌딩,126.8474755,37.54577025
다솔마을,126.8166372,37.55443733
국민은행,126.8461489,37.54425919
마곡엠밸리14단지,126.8256188,37.55799191
등촌7단지아파트,126.8528365,37.56126595
삼천리아파트,126.8698493,37.55617403
원비디오,126.8580424,37.53074774
본동시장,126.84422,37.54283113
마곡엠밸리14단지,126.8248517,37.55835338
한서고등학교.보람아파트,126.8114927,37.57486654
한마음아파트,126.8678151,37.5550445
곰달래아파트,126.8572149,37.52979428
본동사무소,126.8479741,37.5426468
볏골어린이공원,126.8422124,37.54124705
방신시장.LG베스트샵,126.8121203,37.57339972
마곡엠밸리11.12단지상가,126.8211341,37.55874461
삼성아파트,126.8542115,37.52943377
거성빌라,126.8490739,37.54217874
마곡13단지힐스테이트상가,126.8199111,37.55795789
겸재정선미술관입구,126.8376286,37.5717978
한국건강관리협회,126.8509972,37.55382512
이마트.증미역,126.8626081,37.55718046
은창아파트,126.8518067,37.5291208
강서구립봉제산어르신복지센터,126.8502913,37.54177299
화곡본동시장,126.8427421,37.54281926
금호APT,126.8371205,37.57433998
강서구청입구,126.8496142,37.55320432
등촌강변샤르망오피스텔,126.8571485,37.55862474
마곡13단지힐스테이트후문,126.8179906,37.55673739
대영마트,126.8510552,37.5405746
우체국,126.8459194,37.54411202
벽산아파트,126.8367589,37.57556406
우장산꿈에그린아파트,126.8477997,37.5532921
등촌현대아파트,126.8550856,37.55661729
까치산역,126.8463346,37.53260556
본동슈퍼,126.8514174,37.54000556
화곡초교,126.8465565,37.54358481
벽산아파트,126.8366174,37.57556026
롯데3차APT,126.8465771,37.55287241
하이웨이주유소,126.8540033,37.55556979
까치시장,126.8460804,37.53354057
약수터,126.8515081,37.53877208
금호APT,126.8369598,37.5742938
강서구민회관,126.8442712,37.55306583
제일은행,126.8477613,37.53434202
겸재정선미술관입구,126.8374305,37.57183087
발산어린이집,126.8416539,37.55436714
까치약국,126.8468187,37.53599341
삼거리,126.850105,37.53754473
롯데1차,126.8405796,37.55447022
개나리슈퍼,126.8480296,37.53652032
봉제산정상,126.851594,37.53654107
강서노인회관,126.8399796,37.55453248
빨래터세탁소,126.8492383,37.5369625
안골공원,126.8512591,37.53593151
우리은행,126.838137,37.55472754
방화동동부센트레빌아파트,126.8139764,37.57328917
삼거리,126.8502334,37.53733682
강남슈퍼,126.8510241,37.53519411
프라임마트,126.8179219,37.57283309
태창아파트,126.8508561,37.53757663
신정초교,126.851208,37.53259739
본동슈퍼,126.8515067,37.5400282
마곡한솔솔파크,126.8224833,37.57027051
가양역,126.8556444,37.56091078
길훈아파트,126.8224297,37.56873131
마곡중학교정문,126.8205791,37.56899813
김포공항국내선,126.8033334,37.55954037
마곡나루역,126.8276309,37.56718292
롯데R&D센터,126.8278669,37.56991268
마곡나루역,126.8281468,37.56627584
메이필드호텔,126.8186669,37.54712893
대한항공,126.8145135,37.55078903
대한항공,126.8150621,37.54998341
LG사이언스파크,126.8342136,37.56317737
김포공항국내선,126.8037173,37.55948604
서울식물원.숲문화학교,126.8346856,37.56611988
마곡엠밸리1단지,126.819021,37.56793774
마곡나루역,126.8256738,37.56675307
마곡나루역5번출구,126.8275087,37.56512945
대한항공,126.8164831,37.54988855
마곡역2번출구,126.8247177,37.56017803
강서세무서.공항초교,126.8209337,37.56190171
강서세무서,126.8221935,37.56222345
마곡엠밸리7단지입구,126.8247449,37.56500821
마곡엠밸리7단지,126.8239339,37.56722564
마곡역,126.8269279,37.56137721
마곡엠밸리3단지입구,126.8193616,37.56796537
마곡중학교정문,126.8208225,37.56863731
길훈아파트,126.8227,37.5688329
마곡한솔솔파크,126.8228502,37.57014249
프라임마트,126.8183981,37.57297988
방화동동부센트레빌아파트,126.8137233,37.57359893
방신시장,126.8120174,37.57363295
한서고등학교.보람아파트,126.8117384,37.57460232
마곡역,126.8278268,37.56238324
동아1.2차아파트,126.8717736,37.55464157
약수터,126.8514108,37.53816822
동아1.2차아파트,126.8720632,37.55465858
화곡역,126.8387732,37.54132981
마곡우림필유아파트,126.8206648,37.57201904
마곡우림필유아파트,126.8202678,37.5720488
서울신정초등학교,126.8526925,37.53089257
대영마트,126.8511435,37.54059814
롯데R&D센터,126.8288334,37.57006861
마곡엠밸리7단지.712동,126.8235422,37.56723824
신방화역4번출구.마곡중학교,126.8200532,37.56750194
신방화역7번출구,126.816377,37.56661
마곡엠밸리4단지,126.8250401,37.56882103
마곡엠밸리5단지,126.816778,37.566192
화곡중앙골목시장,126.8377759,37.53470178
송화시장,126.8352516,37.54798224
삼천리아파트,126.8698053,37.55611181
LG주유소,126.8562524,37.53135742
오쇠동꽃단지,126.7978638,37.53822117
오쇠동꽃단지,126.7974938,37.53820882
강서구립봉제산어르신복지센터,126.850392,37.54177762
화곡중.고등학교,126.8331217,37.54798195
증미역,126.8636221,37.55664278
삼거리,126.8501047,37.53717987
남부시장,126.8578071,37.53253613
송정역,126.8093371,37.56131906
거성빌라,126.8490228,37.54226788
김포공항국내선,126.8030851,37.55970576
강서면허시험장,126.8188279,37.55027309
덕원여자고등학교.덕원예술고등학교,126.8321738,37.54925115
증미역,126.8634709,37.55640021
봉제산정상,126.8517784,37.5365395
김포공항국내선,126.803681,37.55950851
대성학원,126.8574555,37.53357287
발산초등학교,126.8314178,37.55078824
김포공항국내선,126.8044803,37.5585727
로미오이발클럽,126.8530366,37.53603466
강서면허시험장메이필트호텔,126.8181908,37.55024778
강서구의회,126.8621435,37.54518365
강서구의회,126.8629064,37.54634875
대일고등학교,126.8634754,37.53900909
목동사거리,126.8636807,37.53067508
김포공항국제선,126.8021757,37.56587131
강서면허시험장.메이필드호텔,126.8184685,37.55009773
염창역2번출구,126.8760114,37.54718324
태영송화아파트,126.8675138,37.55387545
김포공항국제선,126.801935,37.56570601
대통마트,126.8561245,37.53488686
화곡초교,126.8467696,37.54342829
현대슈퍼,126.830814,37.55201286
관음삼성.보람더하임아파트,126.8703511,37.55205208
태양마트,126.8536876,37.53527043
훼미리마트,126.8550235,37.53433945
수명산파크1단지,126.829825,37.55341895
새마을금고,126.8724183,37.55039001
성심사,126.8539817,37.53357223
성심사,126.8539521,37.53364879
마곡.수명산파크2단지,126.8278597,37.55361795
훼미리마트,126.85507,37.53426471
현대빌라,126.8538522,37.53443442
화곡역,126.8386545,37.54127017
마곡.수명산파크3단지,126.8258981,37.55318615
태양마트,126.8538032,37.53517055
마곡수명산파크3단지.4단지,126.8252405,37.55174523
방글방글슈퍼,126.8583825,37.53639532
로미오이발클럽,126.8530998,37.53609871
푸르지오APT,126.8311221,37.54185797
염동초교.염창보람더하임아파트,126.8710912,37.55143023
경북하이마트,126.8592863,37.53716954
염동초교.염창보람더하임아파트,126.8712221,37.55167007
국민은행,126.8462282,37.54418721
나이아가라.리버파크.골든서울호텔,126.8782203,37.54870748
한광고,126.8585947,37.53785535
태원빌딩,126.8475402,37.54566491
수명산파크7단지정문,126.8242285,37.54796995
신정여상,126.8575206,37.5373927
티브로드강서방송,126.849183,37.54758725
나이아가라.리버파크.골든서울호텔,126.8783455,37.54893379
골목시장,126.8502247,37.54847525
서울자동차학원,126.8215964,37.54690451
KC대학교,126.8513127,37.54940115
백연공원,126.8527155,37.55113469
하나마트,126.8533162,37.55253987
강서구청후문,126.8502252,37.55045586
화곡보람2차아파트,126.8542067,37.55400284
강서아파트,126.8507266,37.55157295
본동사무소,126.8479819,37.5427234
황제참치,126.8514758,37.55277415
청과시장2,126.8212167,37.55185365
콘티넨탈호텔,126.8522417,37.55409071
강서면허시험장,126.8211156,37.54818549
등촌역1번출구,126.8632088,37.55206812
발산역,126.8386305,37.55924607
수명산파크7단지상가,126.8222347,37.54738305
수명산파크7단지정문,126.8242775,37.54785107
전화국,126.8403195,37.56444316
수명중.고등학교,126.8241693,37.55006761
기업은행,126.8409088,37.56626506
마곡수명산파크5단지.6단지,126.8253975,37.55140845
김포공항국내선(11-2번홈),126.8027332,37.55985521
수명산파크상가,126.8260631,37.55329542
변전소,126.8378903,37.57070784
수명산파크5단지아파트,126.8282122,37.55339409
김포공항국내선(11-3번홈),126.802614,37.56001617
수명산파크1단지아파트앞,126.8297394,37.55325753
현대슈퍼,126.8310798,37.55109683
발산초등학교,126.8318357,37.54962732
